16001,7.0,3,2086837
16201,30.0,2,116515
16201,30.0,5,471530
16201,31.0,4,1726203
16201,30.0,2,2684364
16401,20.0,19,10405
16401,7.0,15,468156
16401,11.0,13,1462632
16401,30.0,8,2250430
16401,9.0,12,2344041
16401,7.0,14,3248984
16601,30.0,27,484298
16601,5.0,2,2153157
16601,31.0,2,2951615
16601,22.0,1,3117382
16601,7.0,24,3269300
16801,11.0,16,715297
16801,30.0,4,1035467
16801,15.0,7,2034781
16801,31.0,6,3358710
17001,0.0,9,280390
17001,2.0,9,862778
17001,7.0,7,2008769
17001,3.0,15,2335331
17001,6.0,8,3345747
17201,13.0,21,477547
17201,12.0,35,630235
17201,17.0,35,1234752
17201,6.0,19,1290362
17201,31.0,17,1319880
17201,24.0,15,1369899
17401,0.0,8,274119
17401,3.0,14,288169
17401,7.0,7,394691
17401,3.0,13,1631252
17401,4.0,7,1871291
17601,30.0,8,502007
17601,10.0,6,567275
17601,4.0,4,1768894
17601,10.0,6,1845712
17601,30.0,8,2302981
17601,3.0,4,3107706
17801,17.0,5,1056927
17801,12.0,13,1086489
17801,11.0,20,1541026
17801,8.0,5,1745659
17801,30.0,10,1805286
18001,8.0,2,988715
18001,31.0,4,1083912
18001,20.0,4,1155036
18001,30.0,4,1180503
18001,11.0,3,1270181
18201,7.0,19,357593
18201,28.0,12,712375
18201,6.0,4,1235361
18201,5.0,13,2244473
18201,8.0,4,2777150
18201,9.0,5,3005737
18401,30.0,9,111564
18401,16.0,1,791674
18401,31.0,5,2911577
18401,14.0,1,3130593
18601,17.0,15,457685
18601,1.0,9,485394
18601,30.0,15,723067
18601,12.0,18,784331
18601,30.0,4,951647
18601,4.0,9,1543549
18801,19.0,4,334596
18801,10.0,6,631982
18801,31.0,5,1170033
18801,15.0,4,2701900
19001,12.0,8,321683
19001,30.0,10,1489272
19001,11.0,18,1950118
19001,19.0,18,2403730
19001,30.0,3,3131671
19001,8.0,4,3403739
19201,11.0,13,840239
19201,17.0,8,1305513
19201,6.0,10,1526195
19201,9.0,7,1876094
19201,11.0,14,2736351
19401,2.0,2,371976
19401,4.0,5,442645
19401,30.0,6,1748939
19401,10.0,5,2027496
19401,3.0,6,2215858
19401,30.0,6,2784257
19601,2.0,11,1266676
19601,3.0,8,1739213
19601,4.0,5,2154952
19601,14.0,7,2722045
19601,7.0,4,2737303
19801,8.0,8,181112
19801,13.0,7,567385
19801,3.0,6,710494
19801,5.0,8,773654
19801,11.0,7,1062298
19801,11.0,6,1093221
20001,3.0,6,804525
20001,4.0,13,1088808
20001,1.0,2,1225515
20001,3.0,9,1865428
20001,0.0,10,2301676
20201,4.0,2,356164
20201,3.0,1,1762453
20201,4.0,3,2299446
20201,31.0,2,3126062
20201,5.0,3,3137441
20201,8.0,8,3383945
20401,14.0,3,180496
20401,30.0,12,368265
20401,30.0,22,761503
20401,19.0,16,844461
20401,29.0,13,2573812
20401,28.0,21,2738398
20601,22.0,7,47585
20601,22.0,4,882335
20601,31.0,13,1170268
20601,30.0,2,1494825
20601,12.0,7,2130682
20801,7.0,11,761246
20801,1.0,8,1251528
20801,3.0,10,1926180
20801,7.0,12,2336320
20801,21.0,9,3273912
20801,7.0,12,3299159
21001,31.0,13,1585383
21001,2.0,14,1769330
21001,26.0,13,2341298
21201,31.0,2,1355898
21201,13.0,5,1474084
21201,30.0,9,1790109
21201,0.0,2,1832118
21201,30.0,5,3257491
21401,24.0,12,690866
21401,13.0,14,1282193
21401,9.0,14,1613704
21401,30.0,14,2368192
21401,30.0,16,2626468
21601,14.0,6,1309711
21601,17.0,8,3037869
21601,18.0,3,3053208
21601,31.0,11,3085167
21601,17.0,9,3126819
21801,1.0,2,52538
21801,8.0,5,475179
21801,1.0,6,806053
21801,6.0,1,1952212
21801,16.0,8,2836974
21801,0.0,5,3191327
22001,30.0,10,974700
22001,30.0,8,977490
22001,21.0,3,1040697
22001,15.0,5,2811563
22001,18.0,13,3388685
22201,9.0,4,2820
22201,31.0,5,1564791
22201,30.0,10,2655630
22201,30.0,4,2799260
22401,12.0,14,2851
22401,8.0,14,613730
22401,9.0,2,828151
22401,21.0,5,1585002
22401,15.0,3,2410597
22601,31.0,6,579838
22601,6.0,6,1034111
22601,4.0,8,2715094
22601,8.0,7,2983028
22801,3.0,5,70794
22801,15.0,5,183647
22801,7.0,5,1515406
22801,4.0,7,2520519
22801,5.0,6,2523508
22801,15.0,2,3042446
23001,13.0,11,152123
23001,6.0,6,1066618
23001,0.0,13,1086043
23001,6.0,7,1676200
23001,4.0,7,2504251
23201,8.0,5,1090883
23201,16.0,4,1479650
23201,30.0,13,1511982
23201,17.0,9,2807744
23201,26.0,11,3092996
23401,7.0,7,1300111
23401,10.0,1,1852457
23401,30.0,2,2397889
23401,7.0,4,2458441
23401,7.0,5,2527265
23601,30.0,23,489709
23601,7.0,15,1017049
23601,19.0,18,1019343
23601,7.0,23,2119251
23601,12.0,19,2185332
23601,30.0,13,2969626
23801,5.0,11,428619
23801,31.0,8,599816
23801,1.0,7,798936
24001,14.0,12,600170
24001,8.0,9,611572
24001,17.0,14,1728404
24001,4.0,4,2073632
24001,6.0,14,2855157
24201,4.0,8,384538
24201,2.0,3,1224402
24201,1.0,12,1373783
24201,17.0,4,2733835
24201,4.0,12,3157501
24401,31.0,1,1076272
24401,30.0,1,1462262
24401,13.0,3,1499033
24601,23.0,10,1559921
24601,30.0,5,2225892
24601,30.0,6,2429050
24601,31.0,4,3329312
24801,8.0,4,69926
24801,7.0,4,107685
24801,4.0,1,476618
24801,20.0,3,545279
24801,10.0,1,1716204
24801,4.0,2,1967613
25001,11.0,8,712358
25001,11.0,3,1195857
25001,12.0,4,1885672
25001,27.0,7,2460147
25001,2.0,2,3413135
25001,6.0,5,3418413
25201,4.0,3,894173
25201,3.0,8,1422449
25201,4.0,6,1883913
25201,5.0,8,2622626
25201,3.0,5,3419080
25401,1.0,13,19805
25401,5.0,16,462381
25401,17.0,16,899539
25401,2.0,16,1626490
25401,2.0,7,2178123
25401,30.0,11,2331874
25601,1.0,2,943825
25601,30.0,8,1852978
25601,21.0,5,2144478
25601,15.0,5,2163515
25601,7.0,7,2971860
25801,14.0,12,107141
25801,30.0,12,724874
25801,31.0,16,1633586
25801,30.0,11,1938237
25801,19.0,13,2265801
25801,6.0,23,2388902
26001,20.0,10,209158
26001,3.0,5,1634549
26001,30.0,4,1790948
26001,30.0,7,2367328
26001,9.0,6,3115040
26001,6.0,8,3398016
26201,19.0,17,242937
26201,30.0,28,1411163
26201,30.0,6,1497877
26201,31.0,12,3224944
26401,6.0,2,40310
26401,31.0,12,1358209
26401,6.0,10,1865678
26401,6.0,13,2489648
26401,2.0,12,2770592
26401,7.0,8,3230649
26601,30.0,11,1481271
26601,31.0,13,1872881
26601,30.0,3,2157274
26601,8.0,10,3061560
26601,30.0,14,3123617
26801,5.0,9,303753
26801,4.0,6,1542954
26801,5.0,6,1587656
26801,1.0,11,2030312
26801,5.0,6,3282144
27001,15.0,8,87487
27001,30.0,12,795455
27001,17.0,16,1712940
27001,16.0,22,1759335
27001,8.0,7,2048632
27201,7.0,3,429642
27201,11.0,10,1031363
27201,5.0,11,1603023
27201,11.0,8,1977853
27201,4.0,2,2271246
27201,2.0,5,3306187
27401,30.0,18,502058
27401,30.0,19,899289
27401,30.0,16,954324
27401,31.0,16,1006647
27401,30.0,13,1861985
27401,30.0,16,2720361
27601,3.0,8,554985
27601,31.0,7,914879
27601,30.0,7,1968985
27801,7.0,16,795447
27801,7.0,18,1803163
27801,8.0,10,1915180
27801,14.0,24,2155523
27801,6.0,21,3132429
28001,30.0,10,153913
28001,31.0,5,240516
28001,21.0,8,1234405
28201,3.0,11,565393
28201,6.0,7,1564187
28201,18.0,4,1997746
28201,0.0,5,2574019
28201,12.0,5,2751037
28201,17.0,12,3092814
28401,25.0,34,9578
28401,7.0,14,1041291
28401,31.0,27,2502227
28601,30.0,3,130718
28601,31.0,3,828918
28601,5.0,3,1430135
28601,30.0,7,3400854
28801,8.0,9,128976
28801,10.0,10,933143
28801,3.0,6,1008477
28801,2.0,2,1720761
28801,9.0,11,2469454
28801,13.0,11,2923807
29001,30.0,11,609312
29001,30.0,26,748732
29001,14.0,17,2849615
29001,16.0,21,2928061
29001,6.0,21,3091591
29201,7.0,11,606326
29201,5.0,10,1197741
29201,6.0,3,1483070
29201,6.0,13,1690392
29201,2.0,10,1886760
29201,4.0,12,3161276
29401,30.0,4,1230165
29401,9.0,3,1411414
29401,14.0,4,1455119
29401,30.0,4,2007846
29401,16.0,1,2840127
29401,30.0,4,3365452
29601,4.0,9,226242
29601,5.0,7,1362127
29601,8.0,12,1844944
29601,3.0,6,2019506
29601,7.0,6,2315184
29601,6.0,3,3296437
29801,23.0,20,254922
29801,30.0,26,997994
29801,30.0,28,1876370
29801,14.0,19,2256963
29801,11.0,30,2784101
30001,14.0,14,475583
30001,13.0,13,1234570
30001,30.0,15,1940886
30001,4.0,9,2417291
30001,18.0,14,2484242
30201,21.0,6,472466
30201,3.0,8,800953
30201,7.0,9,1668194
30201,30.0,9,2700901
30201,4.0,4,3298433
30401,11.0,1,1075816
30401,30.0,1,1410028
30401,16.0,2,1763148
30401,30.0,6,1941559
30401,7.0,4,2133188
30401,30.0,10,3092127
30601,30.0,12,35325
30601,6.0,10,584187
30601,12.0,12,668142
30601,30.0,10,756245
30601,6.0,10,1167682
30601,26.0,8,2605235
30801,3.0,11,401426
30801,30.0,8,493526
30801,30.0,9,552512
30801,30.0,16,969867
30801,1.0,5,1991793
30801,7.0,16,2781219
31001,6.0,3,11139
31001,29.0,11,210323
31001,12.0,3,2435724
31001,8.0,11,3058283
31001,13.0,10,3179386
31001,8.0,9,3398508
31201,6.0,25,330702
31201,31.0,21,832545
31201,7.0,17,1423485
31201,5.0,10,2188591
31201,11.0,15,2643077
31401,4.0,8,387248
31401,5.0,14,1711811
31401,8.0,8,3238339
31401,29.0,11,3378683
31401,30.0,7,3398553
31601,20.0,10,507715
31601,15.0,10,1451450
31601,15.0,12,1577578
31601,6.0,8,1600104
31601,13.0,10,1814542
31601,19.0,7,2286819
31801,4.0,10,466324
31801,2.0,7,531316
31801,6.0,12,1765800
31801,4.0,8,1978928
31801,8.0,9,2506191
31801,2.0,7,2682535
32001,5.0,27,1737634
32001,8.0,25,1968369
32001,2.0,5,2385368
32001,2.0,3,2916618
32001,8.0,29,3241955
32201,30.0,8,1540574
32201,30.0,12,1554319
32201,31.0,13,2026207
32201,30.0,8,2571847
32401,17.0,4,741644
32401,31.0,4,1024779
32401,8.0,8,1517435
32401,30.0,6,1617464
32601,1.0,9,1445488
32601,1.0,6,1930995
32601,30.0,1,2232033
32601,18.0,6,2364285
32601,30.0,4,3011226
32601,30.0,8,3226923
32801,15.0,8,1373980
32801,30.0,11,1817187
32801,12.0,5,1987764
32801,13.0,3,2125525
32801,31.0,4,3231146
33001,10.0,20,514938
33001,30.0,32,970078
33001,30.0,27,988831
33001,10.0,14,2426197
33001,15.0,22,2599869
33001,14.0,19,3222527
33201,12.0,36,461879
33201,27.0,24,2232048
33201,31.0,31,2467726
33201,30.0,21,2626188
33401,3.0,5,1649301
33401,5.0,10,2192693
33401,4.0,17,2279230
33401,20.0,14,2747532
33401,16.0,8,2757494
33401,8.0,12,3036542
33601,14.0,12,953179
33601,30.0,10,2068469
33601,30.0,7,2623332
33601,31.0,6,2903187
33801,14.0,8,928682
33801,31.0,10,1118187
33801,30.0,13,1447521
33801,9.0,25,2015871
33801,30.0,8,2516576
33801,20.0,9,3420625
34001,4.0,6,259688
34001,9.0,7,761687
34001,2.0,4,805390
34001,4.0,2,853190
34001,6.0,3,1520718
34001,5.0,5,2612623
34201,6.0,10,780416
34201,4.0,2,854888
34201,3.0,7,2023264
34201,3.0,12,2448769
34201,8.0,8,2637159
34401,30.0,24,597306
34401,31.0,5,1154149
34401,30.0,32,1203312
34401,30.0,8,2170837
34601,10.0,21,1218144
34601,8.0,11,1924635
34601,5.0,6,2171570
34601,30.0,35,2771394
34601,25.0,29,3043077
34601,31.0,17,3143641
34801,30.0,13,649849
34801,30.0,12,2050062
34801,10.0,14,2245888
34801,30.0,17,2313878
34801,30.0,29,2682715
34801,14.0,24,3283467
35001,30.0,6,966767
35001,30.0,9,2083646
35001,31.0,7,3295073
35001,30.0,7,3408770
35201,3.0,20,233119
35201,7.0,11,306579
35201,5.0,3,682348
35201,12.0,15,3117135
35201,8.0,6,3224058
35401,8.0,14,916440
35401,20.0,12,1409756
35401,7.0,15,1612434
35401,30.0,4,2849888
35401,6.0,12,3420013
35601,30.0,2,770915
35601,30.0,1,813286
35601,25.0,1,1384783
35601,30.0,8,2169197
35601,14.0,2,2789445
35601,30.0,1,3043460
35801,31.0,7,867406
35801,5.0,7,909266
35801,30.0,18,1917136
35801,20.0,13,2381605
36001,31.0,5,62140
36001,30.0,12,868360
36001,30.0,13,3260029
36201,30.0,7,120106
36201,10.0,5,436742
36201,30.0,7,2149057
36201,30.0,8,2172581
36201,30.0,5,3200108
36201,13.0,14,3265300
36401,30.0,9,321281
36401,15.0,18,340267
36401,7.0,16,527737
36401,20.0,16,1633512
36401,30.0,19,1662851
36401,10.0,21,2878534
36601,30.0,18,98275
36601,14.0,14,251667
36601,21.0,23,888392
36601,30.0,8,1853278
36601,30.0,13,3130054
36601,30.0,24,3302340
36801,11.0,3,763693
36801,4.0,4,966490
36801,4.0,1,1524259
36801,2.0,4,2020614
36801,11.0,4,2082132
36801,7.0,3,3193411
37001,11.0,4,384186
37001,13.0,5,732131
37001,13.0,7,1286912
37001,11.0,8,1408642
37001,13.0,8,2139836
37001,17.0,6,2943128
37201,6.0,6,791699
37201,7.0,5,2189115
37201,30.0,4,2252097
37201,14.0,13,2287239
37201,16.0,10,2661588
37201,6.0,10,2881462
37401,18.0,7,160618
37401,19.0,3,719165
37401,13.0,5,1666244
37401,11.0,6,2259538
37401,15.0,3,3154214
37401,17.0,7,3261166
37601,5.0,2,1086709
37601,5.0,1,1210566
37601,9.0,4,2225858
37601,2.0,1,2824029
37601,2.0,1,3238719
37601,6.0,1,3390501
37801,7.0,12,250646
37801,6.0,11,1592410
37801,8.0,11,1926828
37801,7.0,11,2084515
37801,8.0,12,2507383
37801,6.0,14,2589207
38001,21.0,7,2542247
38001,22.0,14,2651200
38001,7.0,8,2850147
38001,25.0,8,2991603
38001,4.0,13,3093213
38201,8.0,18,1185821
38201,11.0,15,1686040
38201,9.0,17,1886770
38201,30.0,17,1887534
38201,7.0,14,2619629
38401,5.0,19,912857
38401,30.0,12,1583486
38401,0.0,7,2201254
38401,20.0,5,2352174
38401,30.0,4,3135213
38601,30.0,8,488655
38601,31.0,7,1826502
38601,30.0,14,1867088
38601,30.0,6,2042077
38601,30.0,11,2291225
38601,30.0,6,3120692
38801,9.0,5,758392
38801,31.0,6,1081638
38801,30.0,10,1736529
38801,2.0,6,3199771
39001,9.0,7,506010
39001,7.0,10,1908280
39001,9.0,12,1970428
39001,7.0,10,2513442
39001,7.0,16,3184410
39201,21.0,31,214149
39201,6.0,17,398070
39201,9.0,27,583584
39201,7.0,27,631243
39201,6.0,32,3032011
39401,31.0,6,361491
39401,23.0,11,929652
39401,30.0,1,961077
39401,10.0,10,1608907
39401,4.0,7,1721951
39401,22.0,7,3358708
39601,27.0,12,281340
39601,9.0,14,664724
39601,8.0,12,1790532
39601,20.0,14,1813450
39601,21.0,16,1944826
39601,15.0,12,2847808
39801,5.0,7,218231
39801,2.0,4,278202
39801,2.0,9,472019
39801,2.0,6,1869185
39801,5.0,7,2548721
40001,3.0,4,305674
40001,8.0,1,809613
40001,18.0,5,1785343
40001,2.0,4,2837121
40001,4.0,4,3109521
40201,4.0,16,1480554
40201,5.0,14,1591213
40201,15.0,8,1607900
40201,22.0,8,2454625
40201,7.0,7,2865422
40201,6.0,7,3108869
40401,12.0,14,572326
40401,7.0,13,1101467
40401,12.0,16,1567073
40401,4.0,11,2088068
40401,7.0,8,3331370
40601,30.0,18,1268133
40601,17.0,12,1332097
40601,30.0,13,1411669
40601,21.0,12,1811439
40601,23.0,10,2123920
40601,30.0,18,3385553
40801,11.0,3,922067
40801,6.0,6,962562
40801,13.0,3,1063139
40801,8.0,7,1538213
40801,5.0,10,2447113
40801,22.0,12,2725651
41001,18.0,10,1448386
41001,21.0,18,1792911
41001,31.0,8,2395339
41001,30.0,12,2723469
41201,31.0,7,527713
41201,30.0,10,806708
41201,30.0,1,1405320
41201,30.0,8,2560213
41201,8.0,7,3092158
41401,17.0,4,82013
41401,29.0,4,963628
41401,30.0,4,1265599
41401,30.0,12,2740001
41401,10.0,2,2748066
41401,7.0,2,2837160
41601,13.0,36,405524
41601,12.0,37,2330083
41601,12.0,43,2357772
41601,8.0,40,2673508
41601,7.0,25,2979488
41601,10.0,43,3401318
41801,7.0,8,263542
41801,5.0,8,1142648
41801,28.0,12,1724455
41801,6.0,12,3211544
41801,10.0,7,3251264
41801,25.0,10,3283835
42001,7.0,9,1063510
42001,14.0,4,1613998
42001,31.0,6,1753715
42201,0.0,1,519866
42201,3.0,3,1254324
42201,6.0,21,1476089
42201,5.0,4,2391093
42201,2.0,5,2578460
42201,3.0,17,3017872
42401,31.0,15,855179
